x,y
-50.0,0.24835707650561634
-49.93496748374187,-0.06913215058559233
-49.86993496748374,0.32384426905034625
-49.804902451225615,0.7615149282040127
-49.73986993496749,-0.11707668736166799
-49.67483741870935,-0.11706847847459027
-49.60980490245122,0.7896064077536957
-49.544772386193095,0.3837173645764544
-49.47973986993497,-0.23473719296747605
-49.41470735367684,0.27128002179298233
-49.34967483741871,-0.23170884640623113
-49.28464232116058,-0.23286487678512843
-49.219609804902454,0.12098113578301706
-49.15457728864432,-0.956640122328899
-49.08954477238619,-0.8624589162565164
-49.02451225612806,-0.28114376462048635
-48.959479739869934,-0.5064155601672119
-48.894447223611806,0.15712366629763694
-48.82941470735368,-0.45401203776060545
-48.76438219109555,-0.7061518506676457
-48.69934967483742,0.732824384460777
-48.63431715857929,-0.11288815024326783
-48.56928464232116,0.03376410234396192
-48.50425212606303,-0.7123740931067284
-48.4392196098049,-0.27219136226259133
-48.37418709354677,0.05546129485493304
-48.309154577288645,-0.5754967887111514
-48.24412206103052,0.18784900917283598
-48.17908954477239,-0.3003193449594025
-48.11405702851426,-0.1458468748966384
-48.049024512256125,-0.30085330611469846
-47.983991995998,0.9261390922544689
-47.91895947973987,-0.0067486123689669605
-47.85392696348174,-0.5288554644779502
-47.78889444722361,0.4112724560515945
-47.723861930965484,-0.6104218249855111
-47.658829414707355,0.1044317975023777
-47.59379689844923,-0.9798350619398878
-47.5287643821911,-0.6640930244492153
-47.463731865932964,0.09843061793456176
-47.398699349674835,0.3692332899977052
-47.33366683341671,0.08568414059498525
-47.26863431715858,-0.057824141194120264
-47.20360180090045,-0.1505518477946444
-47.13856928464232,-0.7392609951837137
-47.073536768384194,-0.3599221041973543
-47.008504252126066,-0.23031938547989375
-46.94347173586793,0.5285611131094579
-46.8784392196098,0.1718091447842307
-46.813406703351674,-0.881520077681367
-46.748374187093546,0.1620419846973975
-46.68334167083542,-0.19254114020815827
-46.61830915457729,-0.33846100015297936
-46.55327663831916,0.30583814442043394
-46.48824412206103,0.5154997612479755
-46.423211605802905,0.4656400595580993
-46.35817908954477,-0.41960876161131927
-46.29314657328664,-0.1546061879256073
-46.22811405702851,0.16563171570178198
-46.163081540770385,0.4877725635611796
-46.09804902451226,-0.23958711892264498
-46.03301650825413,-0.09282948833190856
-45.967983991996,-0.5531674870030141
-45.90295147573787,-0.5981033120403354
-45.83791895947974,0.406262911197099
-45.77288644322161,0.6781200142854115
-45.70785392696348,-0.03600506079016692
-45.64282141070535,0.5017664489460121
-45.577788894447224,0.18081801252381707
-45.512756378189096,-0.32255987730256214
-45.44772386193097,0.18069780275420697
-45.38269134567284,0.7690182832329846
-45.31765882941471,-0.01791301955497577
-45.25262631315658,0.7823218279070031
-45.18759379689845,-1.3098725520448722
-45.12256128064032,0.4109512521876119
-45.05752876438219,0.04352353411908561
-44.99249624812406,-0.14950367523293373
-44.927463731865934,0.04588038826775115
-44.862431215607806,-0.9937844573004464
-44.79739869934968,-0.10983594391875597
-44.73236618309154,0.1785562857558732
-44.667333666833414,0.738947022370758
-44.602301150575286,-0.2591351091368237
-44.53726863431716,-0.4042468014465938
-44.47223611805903,-0.25087852179226827
-44.4072036018009,0.45770105885103707
-44.34217108554277,0.16437555482984223
-44.277138569284645,-0.2648801018835194
-44.21210605302652,0.25663371655667805
-44.14707353676839,0.048538774674020194
-44.08204102051025,0.4843224952664446
-44.017008504252125,-0.3510265469386762
-43.951975987994,-0.1638310732988841
-43.88694347173587,-0.19605407656607882
-43.82191095547774,-0.7317574740660593
-43.75687843921961,0.14806013853228803
-43.691845922961484,0.13052763608994467
-43.62681340670335,0.002556728321230445
-43.56178089044522,-0.11729356668757346
-43.49674837418709,-0.7076853710252071
-43.431715857928964,-0.21032266138267952
-43.366683341670836,-0.17135725826338474
-43.30165082541271,-0.40113863461080945
-43.23661830915458,-0.08064285583300457
-43.17158579289645,0.2020254284072692
-43.10655327663832,0.9430929506052651
-43.041520760380195,0.08728890641591948
-42.97648824412206,0.12877519536138218
-42.91145572786393,-0.03722295788308361
-42.8464232116058,-0.9593856076495207
-42.781390695347675,-0.013256937724608439
-42.716358179089546,0.03011510497051322
-42.65132566283142,1.231621056242643
-42.58629314657329,-0.09618048239056126
-42.521260630315155,0.15077367116680623
-42.456228114057026,-0.017355884852621656
-42.3911955977989,-0.584339018809766
-42.32616308154077,0.5714114072575103
-42.26113056528264,0.37596651634338707
-42.19609804902451,0.39551597352152346
-42.131065532766385,-0.45469372739736946
-42.06603301650826,0.7013971554680496
-42.00100050025013,-0.7009255313961404
-41.935967983992,0.29342854690013515
-41.870935467733865,1.0952278129049893
-41.80590295147574,-0.49526816256534417
-41.74087043521761,-0.28314886480138596
-41.67583791895948,0.04982568254382061
-41.61080540270135,-0.2517378270580996
-41.545772886443224,-0.7753317155330663
-41.480740370185096,0.034281487403013663
-41.41570785392696,-0.5311518568630524
-41.35067533766883,0.2367962153175908
